generation_id,fitness,blocks_used,chromosome
275,331,20,"{6,6, 7,7, 2,2,20}([6]3,5,0)([7]1,3,1)([8]3,4,1)([9]1,5,3)([10]5,5,3)([11]0,5,0)([12]2,5,0)([13]12,12,2)([14]4,3,1)([15]3,8,3)([16]7,8,1)([17]12,3,0)([18]0,0,1)([19]11,0,2)([20]1,16,1)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,13,3)([26]12,12,1)([27]2,19,3)([28]24,23,2)([29]0,3,1)([30]2,4,0)([31]20,20,0)([32]23,19,3)([33]16,0,1)([34]0,3,1)([35]22,5,3)([36]22,26,1)([37]32,26,3)([38]33,33,2)([39]29,27,2)([40]23,5,3)([41]31,3,1)([42]2,4,0)([43]1,35,1)([44]28,32,1)([45]32,29,2)([46]40,33,0)([47]38,4,1)([48]39,46,3)([49]5,43,1)([50]5,39,1)([51]35,4,3)([52]5,5,3)([53]40,34,1)([54]41,42,2)(38,29,7,44,43,21)"
275,325,20,"{6,6, 7,7, 2,2,20}([6]3,5,0)([7]1,3,1)([8]3,4,1)([9]1,5,3)([10]5,5,3)([11]0,5,0)([12]2,5,0)([13]12,12,2)([14]4,3,1)([15]3,8,3)([16]7,11,1)([17]12,3,0)([18]0,0,1)([19]11,0,2)([20]1,16,1)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,13,3)([26]12,12,1)([27]2,19,3)([28]24,23,2)([29]0,3,1)([30]2,4,0)([31]20,20,0)([32]23,19,3)([33]16,0,1)([34]0,3,1)([35]22,5,3)([36]22,26,1)([37]32,26,3)([38]33,33,2)([39]29,27,2)([40]23,5,3)([41]31,3,1)([42]2,4,0)([43]1,35,1)([44]28,32,1)([45]32,29,2)([46]40,33,0)([47]38,4,1)([48]39,46,3)([49]5,43,1)([50]5,39,1)([51]35,4,3)([52]5,5,3)([53]40,34,1)([54]41,42,2)(38,29,7,44,43,21)"
275,331,20,"{6,6, 7,7, 2,2,20}([6]3,5,0)([7]1,3,1)([8]3,4,1)([9]1,5,3)([10]5,5,3)([11]0,5,0)([12]2,5,0)([13]12,12,2)([14]4,3,1)([15]3,8,3)([16]7,8,1)([17]12,3,0)([18]0,0,1)([19]11,0,2)([20]1,16,1)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,13,3)([26]12,12,1)([27]2,19,3)([28]24,23,2)([29]0,3,1)([30]2,4,0)([31]20,20,0)([32]23,19,3)([33]16,0,1)([34]0,3,1)([35]22,5,3)([36]22,26,1)([37]32,26,3)([38]33,33,2)([39]29,27,2)([40]23,5,3)([41]31,3,1)([42]2,4,0)([43]1,35,1)([44]28,32,1)([45]32,29,2)([46]40,33,0)([47]38,4,1)([48]39,46,3)([49]5,43,1)([50]5,39,1)([51]35,4,3)([52]5,5,3)([53]40,34,1)([54]41,42,2)(38,29,7,44,43,21)"
275,327,20,"{6,6, 7,7, 2,2,20}([6]3,5,0)([7]1,3,1)([8]3,4,1)([9]1,5,3)([10]5,5,3)([11]0,3,0)([12]2,5,0)([13]12,12,2)([14]4,3,1)([15]3,8,3)([16]7,8,1)([17]12,3,0)([18]0,0,1)([19]11,0,2)([20]1,16,1)([21]2,5,1)([22]17,0,1)([23]6,2,1)([24]8,5,3)([25]4,13,3)([26]12,12,1)([27]2,19,3)([28]24,23,2)([29]0,3,1)([30]2,4,0)([31]20,20,0)([32]23,19,3)([33]16,0,1)([34]0,3,1)([35]22,5,3)([36]22,26,1)([37]32,26,3)([38]33,33,2)([39]29,27,2)([40]23,5,3)([41]31,3,1)([42]2,4,0)([43]1,35,1)([44]28,32,1)([45]32,29,2)([46]40,33,0)([47]38,4,1)([48]39,46,3)([49]5,43,1)([50]5,39,1)([51]35,4,3)([52]5,5,3)([53]40,34,1)([54]41,42,2)(38,29,7,44,43,21)"
275,335,20,"{6,6, 7,7, 2,2,20}([6]3,5,0)([7]1,3,1)([8]1,4,1)([9]1,5,3)([10]5,5,3)([11]0,5,0)([12]2,5,0)([13]12,12,2)([14]4,3,1)([15]3,8,3)([16]7,8,1)([17]12,3,0)([18]0,0,1)([19]11,0,2)([20]1,16,1)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,13,3)([26]12,12,1)([27]2,19,3)([28]24,23,2)([29]0,3,1)([30]2,4,0)([31]20,20,0)([32]23,19,3)([33]16,0,1)([34]0,3,1)([35]22,5,3)([36]22,26,1)([37]32,26,3)([38]33,33,2)([39]29,27,2)([40]23,5,3)([41]31,3,1)([42]2,4,0)([43]1,35,1)([44]28,32,1)([45]32,29,2)([46]40,33,0)([47]28,4,1)([48]39,46,3)([49]5,43,1)([50]5,39,1)([51]35,4,3)([52]5,5,3)([53]40,34,1)([54]41,42,2)(38,29,7,44,43,21)"
276,335,18,"{6,6, 7,7, 2,2,18}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]4,3,3)([10]3,5,1)([11]4,2,0)([12]2,5,0)([13]4,12,1)([14]10,2,0)([15]9,7,0)([16]4,8,1)([17]12,3,0)([18]9,5,3)([19]1,11,0)([20]4,10,2)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,0,3)([26]15,13,1)([27]16,0,3)([28]24,23,2)([29]0,3,1)([30]17,19,2)([31]5,15,3)([32]23,0,3)([33]16,0,1)([34]30,29,1)([35]22,5,3)([36]1,2,1)([37]5,1,3)([38]33,23,0)([39]29,3,0)([40]4,29,2)([41]28,33,3)([42]5,1,0)([43]1,35,1)([44]28,32,1)([45]1,27,1)([46]38,34,1)([47]28,2,1)([48]4,44,3)([49]43,5,0)([50]5,39,1)([51]41,38,3)([52]44,44,2)([53]4,46,0)([54]1,3,2)(38,29,7,44,43,21)"
276,299,15,"{6,6, 7,7, 2,2,15}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]4,3,3)([10]3,5,1)([11]4,2,0)([12]2,5,0)([13]4,12,1)([14]10,2,3)([15]9,7,0)([16]4,5,1)([17]12,3,0)([18]9,5,3)([19]1,11,0)([20]4,11,2)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,0,3)([26]15,13,1)([27]16,0,3)([28]24,23,2)([29]0,3,1)([30]17,19,2)([31]5,15,3)([32]23,0,3)([33]16,0,1)([34]30,29,1)([35]22,5,3)([36]1,2,1)([37]5,1,3)([38]33,23,0)([39]29,3,0)([40]4,29,2)([41]28,33,3)([42]5,1,0)([43]3,35,1)([44]29,32,1)([45]1,27,1)([46]38,34,1)([47]28,2,1)([48]4,44,3)([49]43,5,0)([50]5,39,1)([51]41,38,3)([52]44,44,2)([53]4,46,0)([54]1,3,2)(38,29,7,44,43,21)"
276,337,18,"{6,6, 7,7, 2,2,18}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]4,3,3)([10]3,5,1)([11]4,2,0)([12]2,5,0)([13]4,12,1)([14]10,2,3)([15]9,7,0)([16]4,8,1)([17]12,3,0)([18]9,5,3)([19]1,11,0)([20]4,11,2)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,0,3)([26]15,13,1)([27]16,0,3)([28]24,23,2)([29]0,3,1)([30]17,19,2)([31]5,15,3)([32]23,0,3)([33]16,0,1)([34]30,29,1)([35]22,5,3)([36]1,2,1)([37]5,1,3)([38]33,23,1)([39]29,3,0)([40]4,29,2)([41]32,33,3)([42]5,1,0)([43]1,35,1)([44]28,32,1)([45]1,27,1)([46]38,34,1)([47]28,2,1)([48]4,44,3)([49]43,5,0)([50]5,39,1)([51]41,38,3)([52]44,44,2)([53]4,46,0)([54]1,3,2)(38,29,7,44,43,21)"
276,335,18,"{6,6, 7,7, 2,2,18}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]4,3,3)([10]3,5,1)([11]4,2,0)([12]2,5,0)([13]4,12,1)([14]10,2,3)([15]9,7,0)([16]4,8,1)([17]12,3,0)([18]9,5,3)([19]1,11,0)([20]4,11,2)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,0,3)([26]15,13,1)([27]16,0,3)([28]24,23,2)([29]0,3,1)([30]17,19,2)([31]5,15,3)([32]23,0,3)([33]16,0,1)([34]30,29,1)([35]22,5,3)([36]1,2,1)([37]5,1,3)([38]33,23,0)([39]29,3,0)([40]4,29,2)([41]28,33,3)([42]5,1,0)([43]1,35,1)([44]28,32,1)([45]1,27,1)([46]38,34,1)([47]28,2,1)([48]4,44,3)([49]43,5,0)([50]5,39,1)([51]41,38,3)([52]44,44,2)([53]4,46,0)([54]1,3,2)(38,29,7,44,43,21)"
276,335,18,"{6,6, 7,7, 2,2,18}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]4,3,3)([10]3,5,1)([11]4,2,0)([12]2,5,0)([13]4,12,1)([14]10,2,3)([15]9,7,0)([16]4,8,1)([17]12,3,0)([18]9,5,3)([19]1,11,0)([20]4,11,2)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]4,0,3)([26]15,13,1)([27]16,0,3)([28]24,23,2)([29]0,3,1)([30]17,19,2)([31]5,15,3)([32]23,0,3)([33]16,0,1)([34]30,29,1)([35]22,5,3)([36]1,2,1)([37]5,1,3)([38]33,23,0)([39]29,3,0)([40]4,29,2)([41]28,33,3)([42]5,1,0)([43]1,35,1)([44]28,32,1)([45]1,27,1)([46]38,34,1)([47]28,2,1)([48]4,44,3)([49]43,5,0)([50]5,39,1)([51]41,38,3)([52]44,44,2)([53]4,46,0)([54]1,3,2)(38,29,7,44,43,21)"
276,335,18,"{6,6, 7,7, 2,2,18}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]4,3,3)([10]3,5,1)([11]4,2,0)([12]2,5,0)([13]4,12,1)([14]10,2,3)([15]9,7,0)([16]4,8,1)([17]12,3,0)([18]9,5,3)([19]1,11,0)([20]4,11,2)([21]2,5,1)([22]17,16,1)([23]6,2,1)([24]8,5,3)([25]8,0,3)([26]15,13,1)([27]16,0,3)([28]24,23,2)([29]0,3,1)([30]17,19,2)([31]5,15,3)([32]23,0,3)([33]16,0,1)([34]30,29,1)([35]22,5,3)([36]1,2,1)([37]5,1,3)([38]33,23,0)([39]29,3,0)([40]4,29,2)([41]28,33,3)([42]5,1,0)([43]1,35,1)([44]28,32,1)([45]1,29,1)([46]38,34,1)([47]28,2,1)([48]4,44,3)([49]43,5,0)([50]5,39,1)([51]41,38,3)([52]44,44,2)([53]4,46,0)([54]1,3,2)(38,29,7,44,43,21)"
277,337,19,"{6,6, 7,7, 2,2,19}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]2,1,2)([10]4,5,1)([11]2,3,3)([12]2,4,0)([13]2,8,0)([14]2,7,2)([15]11,8,2)([16]4,8,2)([17]12,2,0)([18]9,2,3)([19]0,4,0)([20]7,17,1)([21]17,5,1)([22]17,16,1)([23]6,13,1)([24]8,5,3)([25]4,4,2)([26]19,2,1)([27]20,22,0)([28]24,23,2)([29]0,3,1)([30]18,21,3)([31]0,15,2)([32]23,0,3)([33]1,0,1)([34]33,3,2)([35]22,5,3)([36]23,26,1)([37]5,25,0)([38]33,23,1)([39]20,0,2)([40]21,0,1)([41]0,32,3)([42]31,4,3)([43]1,35,1)([44]28,32,1)([45]39,37,1)([46]39,34,0)([47]38,27,1)([48]39,3,3)([49]36,43,3)([50]34,2,2)([51]41,39,1)([52]44,1,1)([53]41,41,3)([54]38,43,2)(38,29,7,44,43,21)"
277,323,20,"{6,6, 7,7, 2,2,20}([6]3,3,0)([7]1,3,1)([8]3,4,1)([9]2,1,2)([10]4,5,1)([11]2,3,3)([12]2,4,0)([13]2,8,0)([14]2,7,2)([15]11,8,2)([16]4,8,2)([17]12,2,0)([18]9,2,3)([19]0,4,0)([20]7,17,1)([21]17,5,1)([22]17,16,1)([23]6,13,1)([24]8,5,3)([25]4,4,2)([26]19,2,1)([27]20,22,0)([28]24,23,2)([29]0,25,1)([30]18,21,3)([31]0,15,2)([32]23,0,3)([33]1,0,1)([34]33,3,2)([35]22,5,3)([36]23,26,1)([37]5,25,0)([38]33,23,1)([39]20,0,2)([40]21,0,1)([41]0,32,3)([42]31,4,3)([43]1,35,1)([44]28,32,1)([45]39,37,1)([46]39,34,0)([47]38,27,1)([48]39,3,3)([49]36,43,3)([50]34,2,2)([51]41,39,1)([52]44,1,1)([53]41,41,3)([54]38,43,2)(38,29,7,44,43,21)"
277,337,19,"{6,6, 7,7, 2,2,19}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]2,1,2)([10]4,5,1)([11]2,3,3)([12]2,4,0)([13]2,8,0)([14]2,7,2)([15]11,8,2)([16]4,8,2)([17]12,2,0)([18]9,2,3)([19]0,4,0)([20]7,17,1)([21]17,5,1)([22]17,16,1)([23]6,13,1)([24]8,5,3)([25]4,4,2)([26]19,2,1)([27]20,22,0)([28]24,23,2)([29]0,3,1)([30]18,21,3)([31]2,15,2)([32]23,0,3)([33]1,0,1)([34]33,3,2)([35]22,5,3)([36]23,26,1)([37]5,25,0)([38]33,23,1)([39]20,0,2)([40]21,0,1)([41]0,32,3)([42]31,4,3)([43]1,35,1)([44]28,32,1)([45]39,37,1)([46]39,34,0)([47]38,27,1)([48]39,3,3)([49]36,43,3)([50]34,2,2)([51]41,39,1)([52]44,1,1)([53]41,41,3)([54]38,43,2)(38,29,7,44,43,21)"
277,340,19,"{6,6, 7,7, 2,2,19}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]2,1,2)([10]4,5,1)([11]2,3,3)([12]2,4,0)([13]2,8,2)([14]2,7,2)([15]11,8,2)([16]4,8,2)([17]12,2,0)([18]9,2,3)([19]0,4,0)([20]7,17,1)([21]17,5,1)([22]17,16,1)([23]6,13,1)([24]8,5,3)([25]4,4,2)([26]19,2,1)([27]20,22,0)([28]24,23,2)([29]0,3,1)([30]18,21,3)([31]0,15,2)([32]23,0,3)([33]1,0,1)([34]33,3,2)([35]22,5,3)([36]23,26,1)([37]5,25,0)([38]33,23,1)([39]20,0,2)([40]21,0,1)([41]0,32,3)([42]31,4,3)([43]1,35,1)([44]28,32,1)([45]39,37,1)([46]39,34,0)([47]38,27,1)([48]39,3,3)([49]36,43,3)([50]34,2,2)([51]41,39,1)([52]44,1,1)([53]41,41,3)([54]38,43,2)(38,29,7,44,43,21)"
277,331,19,"{6,6, 7,7, 2,2,19}([6]3,1,1)([7]1,3,1)([8]1,4,1)([9]2,1,2)([10]4,5,1)([11]2,3,3)([12]2,4,0)([13]2,8,0)([14]2,7,2)([15]11,8,2)([16]4,8,2)([17]12,2,0)([18]9,2,3)([19]0,4,0)([20]7,17,1)([21]17,5,1)([22]17,16,1)([23]6,13,1)([24]8,5,3)([25]4,4,2)([26]1,2,1)([27]20,22,0)([28]24,23,2)([29]0,3,1)([30]18,21,3)([31]0,15,2)([32]23,0,3)([33]1,0,1)([34]33,3,2)([35]22,5,3)([36]23,26,1)([37]5,25,0)([38]33,23,1)([39]20,0,2)([40]21,0,1)([41]0,32,3)([42]31,4,3)([43]1,35,1)([44]28,32,1)([45]39,37,1)([46]39,34,0)([47]38,27,1)([48]39,3,3)([49]36,43,3)([50]34,2,2)([51]41,39,1)([52]44,1,1)([53]41,41,3)([54]38,43,2)(38,29,7,44,43,21)"
277,337,19,"{6,6, 7,7, 2,2,19}([6]3,1,0)([7]1,3,1)([8]1,4,1)([9]2,1,2)([10]4,5,1)([11]2,3,3)([12]2,4,0)([13]2,8,0)([14]2,7,2)([15]4,8,2)([16]4,8,2)([17]12,2,0)([18]9,2,3)([19]0,4,1)([20]7,17,1)([21]17,5,1)([22]17,16,1)([23]6,13,1)([24]8,5,3)([25]4,4,2)([26]19,2,1)([27]20,22,0)([28]24,23,2)([29]0,3,1)([30]18,21,3)([31]0,15,2)([32]23,0,3)([33]1,0,1)([34]33,3,2)([35]22,5,3)([36]23,26,1)([37]5,25,0)([38]33,23,1)([39]20,0,2)([40]21,0,1)([41]0,32,3)([42]31,4,3)([43]1,35,1)([44]28,32,1)([45]39,37,1)([46]39,34,0)([47]38,27,1)([48]39,3,3)([49]36,43,3)([50]34,2,2)([51]2,39,1)([52]44,1,1)([53]41,41,3)([54]38,43,2)(38,29,7,44,43,21)"
278,340,22,"{6,6, 7,7, 2,2,22}([6]3,5,0)([7]1,3,1)([8]1,4,1)([9]3,0,1)([10]2,5,0)([11]1,3,2)([12]2,0,0)([13]2,8,2)([14]6,9,1)([15]7,6,1)([16]8,2,0)([17]8,10,1)([18]7,9,1)([19]6,2,3)([20]0,6,0)([21]12,5,1)([22]12,8,1)([23]6,13,1)([24]8,5,2)([25]5,1,1)([26]1,10,3)([27]2,0,2)([28]0,26,3)([29]14,17,2)([30]15,17,2)([31]26,18,0)([32]23,0,3)([33]18,18,0)([34]23,24,2)([35]22,5,3)([36]4,21,3)([37]3,20,1)([38]33,23,1)([39]27,31,2)([40]25,20,0)([41]3,32,2)([42]36,29,0)([43]1,35,1)([44]34,32,1)([45]36,38,3)([46]1,31,3)([47]34,2,2)([48]41,3,3)([49]41,42,3)([50]0,39,1)([51]38,1,3)([52]47,38,3)([53]40,3,1)([54]5,45,3)(38,29,7,44,43,21)"
278,332,21,"{6,6, 7,7, 2,2,21}([6]3,5,0)([7]1,3,1)([8]1,4,1)([9]3,0,1)([10]2,5,3)([11]1,3,2)([12]2,0,0)([13]2,8,2)([14]6,0,1)([15]7,6,1)([16]8,2,3)([17]8,10,1)([18]7,2,1)([19]6,2,3)([20]0,6,0)([21]12,5,1)([22]12,8,1)([23]6,13,1)([24]8,5,2)([25]5,1,1)([26]1,10,3)([27]2,0,2)([28]0,26,3)([29]14,17,2)([30]15,17,2)([31]26,18,0)([32]23,0,3)([33]18,18,0)([34]23,24,2)([35]22,5,3)([36]4,21,3)([37]3,20,1)([38]33,23,1)([39]27,21,2)([40]25,20,0)([41]3,32,2)([42]36,29,0)([43]1,35,1)([44]34,32,1)([45]36,38,3)([46]1,31,3)([47]34,2,2)([48]41,3,3)([49]39,42,3)([50]0,39,1)([51]38,1,3)([52]47,38,3)([53]40,3,1)([54]5,45,3)(38,29,7,44,43,21)"
278,324,22,"{6,6, 7,7, 2,2,22}([6]3,5,0)([7]1,3,1)([8]1,4,1)([9]3,0,1)([10]2,5,0)([11]1,3,2)([12]2,0,0)([13]2,8,2)([14]6,0,1)([15]7,6,1)([16]8,2,3)([17]8,10,1)([18]7,9,1)([19]6,2,3)([20]0,6,0)([21]12,17,1)([22]12,8,1)([23]6,13,1)([24]8,5,2)([25]5,1,1)([26]1,10,3)([27]2,0,2)([28]0,26,3)([29]14,17,2)([30]15,17,2)([31]26,18,0)([32]23,0,3)([33]18,18,0)([34]23,24,2)([35]22,5,3)([36]4,21,3)([37]3,20,1)([38]33,23,1)([39]27,31,2)([40]25,20,0)([41]3,32,2)([42]36,29,0)([43]1,35,1)([44]34,32,1)([45]36,38,3)([46]1,31,3)([47]34,2,2)([48]41,3,3)([49]39,42,3)([50]0,39,1)([51]38,1,3)([52]47,38,3)([53]40,3,1)([54]5,45,3)(38,29,7,44,43,21)"
278,340,22,"{6,6, 7,7, 2,2,22}([6]3,5,0)([7]1,3,1)([8]1,4,1)([9]3,0,1)([10]2,5,0)([11]1,3,2)([12]2,0,0)([13]2,8,2)([14]6,0,1)([15]7,6,1)([16]8,2,3)([17]8,10,1)([18]7,9,1)([19]6,2,3)([20]0,6,0)([21]12,5,1)([22]12,8,1)([23]6,13,1)([24]8,5,2)([25]5,1,1)([26]1,10,3)([27]2,0,2)([28]0,26,3)([29]14,17,2)([30]15,17,2)([31]26,18,0)([32]23,0,3)([33]18,18,0)([34]23,24,2)([35]22,5,3)([36]4,21,3)([37]3,20,1)([38]33,23,1)([39]27,31,3)([40]25,20,0)([41]3,32,2)([42]36,29,0)([43]1,35,1)([44]34,32,1)([45]36,38,3)([46]1,31,3)([47]34,2,2)([48]41,3,3)([49]35,42,3)([50]0,39,1)([51]38,1,3)([52]47,38,3)([53]40,3,1)([54]5,45,3)(38,29,7,44,43,21)"
278,341,22,"{6,6, 7,7, 2,2,22}([6]3,5,0)([7]1,3,1)([8]1,4,1)([9]3,0,1)([10]2,5,1)([11]1,3,2)([12]2,0,0)([13]2,8,2)([14]6,0,1)([15]7,6,1)([16]8,2,3)([17]8,10,1)([18]7,9,1)([19]6,2,3)([20]0,6,0)([21]12,5,1)([22]12,8,1)([23]6,13,1)([24]8,5,2)([25]5,1,1)([26]1,10,3)([27]2,0,2)([28]0,26,3)([29]14,17,2)([30]15,17,2)([31]26,18,0)([32]23,0,3)([33]18,18,0)([34]23,24,2)([35]22,5,3)([36]4,21,3)([37]3,20,1)([38]33,23,1)([39]27,31,2)([40]25,20,0)([41]3,32,2)([42]36,29,0)([43]1,35,1)([44]34,32,1)([45]36,38,3)([46]1,31,3)([47]34,2,2)([48]41,3,3)([49]39,42,3)([50]0,39,1)([51]38,1,3)([52]47,38,3)([53]40,3,1)([54]5,45,3)(38,29,7,44,43,21)"
278,340,22,"{6,6, 7,7, 2,2,22}([6]3,5,0)([7]1,3,1)([8]1,4,1)([9]3,0,1)([10]2,5,0)([11]1,3,2)([12]2,0,0)([13]2,8,2)([14]6,0,1)([15]7,6,1)([16]8,2,3)([17]8,10,1)([18]7,9,1)([19]6,2,3)([20]0,6,0)([21]12,5,1)([22]12,8,1)([23]6,13,1)([24]8,5,2)([25]5,1,1)([26]1,10,3)([27]2,0,2)([28]0,26,3)([29]14,17,2)([30]15,17,2)([31]26,18,0)([32]23,0,3)([33]18,18,0)([34]23,24,2)([35]22,5,3)([36]4,21,3)([37]3,20,1)([38]33,23,1)([39]27,31,2)([40]25,20,0)([41]3,32,2)([42]36,29,0)([43]1,35,1)([44]34,32,1)([45]36,38,3)([46]1,31,3)([47]34,2,2)([48]41,3,3)([49]39,42,3)([50]0,39,1)([51]38,1,3)([52]47,38,3)([53]40,3,1)([54]5,45,3)(38,29,7,44,43,21)"
279,341,23,"{6,6, 7,7, 2,2,23}([6]4,4,1)([7]4,2,3)([8]1,4,1)([9]3,0,1)([10]2,5,1)([11]0,5,1)([12]3,0,1)([13]2,8,2)([14]9,11,0)([15]4,10,0)([16]1,11,2)([17]8,10,1)([18]12,3,2)([19]5,1,2)([20]15,0,1)([21]5,10,1)([22]2,8,1)([23]18,13,1)([24]8,5,3)([25]9,13,1)([26]9,5,3)([27]16,5,3)([28]15,23,2)([29]14,17,2)([30]21,21,2)([31]24,19,3)([32]23,0,3)([33]18,26,2)([34]23,24,2)([35]22,5,3)([36]26,29,0)([37]29,4,0)([38]25,4,1)([39]20,33,2)([40]29,3,1)([41]28,31,2)([42]33,31,2)([43]1,35,1)([44]34,32,1)([45]30,4,2)([46]31,36,1)([47]30,37,2)([48]0,37,0)([49]41,46,3)([50]5,37,1)([51]42,0,2)([52]34,36,0)([53]42,34,3)([54]46,34,1)(38,29,20,44,43,21)"
279,341,23,"{6,6, 7,7, 2,2,23}([6]4,4,1)([7]4,2,3)([8]1,4,1)([9]3,0,1)([10]2,5,1)([11]0,5,1)([12]3,0,1)([13]2,8,2)([14]9,11,0)([15]4,10,0)([16]1,11,2)([17]8,10,1)([18]12,3,2)([19]5,1,2)([20]15,0,1)([21]5,10,1)([22]2,8,1)([23]18,13,1)([24]8,5,3)([25]9,13,1)([26]9,5,3)([27]16,5,3)([28]15,23,2)([29]14,17,2)([30]21,21,2)([31]24,19,3)([32]23,0,3)([33]18,26,2)([34]23,24,2)([35]22,5,3)([36]30,29,0)([37]29,4,0)([38]25,20,1)([39]20,33,2)([40]29,3,1)([41]28,31,2)([42]33,31,2)([43]1,35,1)([44]34,32,1)([45]30,4,2)([46]31,36,1)([47]30,37,2)([48]0,37,0)([49]41,46,3)([50]5,37,1)([51]42,0,2)([52]34,36,0)([53]42,34,0)([54]46,34,1)(38,29,20,44,43,21)"
279,325,23,"{6,6, 7,7, 2,2,23}([6]4,4,1)([7]4,2,3)([8]1,4,1)([9]3,0,1)([10]2,5,1)([11]0,5,1)([12]3,0,1)([13]2,8,2)([14]9,11,0)([15]4,10,0)([16]1,11,2)([17]8,10,1)([18]12,2,2)([19]5,1,2)([20]15,0,1)([21]5,10,1)([22]2,8,1)([23]18,13,1)([24]4,5,3)([25]9,13,1)([26]9,5,3)([27]16,5,2)([28]15,23,2)([29]14,17,2)([30]21,21,2)([31]24,19,3)([32]23,0,3)([33]18,26,2)([34]23,24,2)([35]22,5,3)([36]26,29,0)([37]29,4,0)([38]25,20,1)([39]20,33,2)([40]29,3,1)([41]28,31,2)([42]33,31,2)([43]1,35,1)([44]34,32,1)([45]30,4,2)([46]31,36,1)([47]30,37,2)([48]0,37,0)([49]41,46,3)([50]5,37,1)([51]42,0,2)([52]34,36,0)([53]42,34,3)([54]46,34,1)(38,29,20,44,43,21)"
279,341,23,"{6,6, 7,7, 2,2,23}([6]4,4,1)([7]4,2,3)([8]1,4,1)([9]3,0,1)([10]2,5,1)([11]0,5,1)([12]3,0,1)([13]2,8,2)([14]9,11,0)([15]4,10,0)([16]1,11,2)([17]8,10,1)([18]12,3,2)([19]4,1,2)([20]15,0,1)([21]5,10,1)([22]2,8,1)([23]18,13,1)([24]8,5,3)([25]9,13,1)([26]9,5,3)([27]16,5,3)([28]15,23,2)([29]14,17,2)([30]21,21,2)([31]24,19,3)([32]23,0,3)([33]18,26,2)([34]23,24,2)([35]22,5,3)([36]5,29,0)([37]29,4,0)([38]25,20,1)([39]20,33,2)([40]29,3,1)([41]28,31,2)([42]33,31,2)([43]1,35,1)([44]34,32,1)([45]30,4,2)([46]31,36,1)([47]30,37,2)([48]0,37,0)([49]41,46,3)([50]5,37,1)([51]42,0,2)([52]34,36,1)([53]42,34,3)([54]46,34,1)(38,29,20,44,43,21)"
279,341,23,"{6,6, 7,7, 2,2,23}([6]4,4,1)([7]4,2,3)([8]1,4,1)([9]3,0,1)([10]2,5,1)([11]0,5,1)([12]3,0,1)([13]2,8,2)([14]9,11,0)([15]4,10,0)([16]1,11,2)([17]8,10,1)([18]12,3,2)([19]5,1,2)([20]15,0,1)([21]5,10,1)([22]2,8,1)([23]18,13,1)([24]8,5,3)([25]9,13,1)([26]9,5,3)([27]16,5,3)([28]15,23,2)([29]14,17,2)([30]21,21,2)([31]24,19,3)([32]23,0,3)([33]18,26,2)([34]23,24,2)([35]22,5,3)([36]26,29,0)([37]29,4,0)([38]25,20,1)([39]20,33,2)([40]29,3,1)([41]28,31,2)([42]33,31,2)([43]1,35,1)([44]34,32,1)([45]30,4,2)([46]31,36,1)([47]30,37,2)([48]0,37,0)([49]41,46,3)([50]5,37,1)([51]42,0,2)([52]34,36,0)([53]42,34,3)([54]46,34,1)(38,29,20,44,43,21)"
279,342,23,"{6,6, 7,7, 2,2,23}([6]4,4,1)([7]4,2,3)([8]1,4,1)([9]3,0,1)([10]2,5,1)([11]0,5,1)([12]3,0,1)([13]2,8,2)([14]9,11,0)([15]4,10,0)([16]1,11,2)([17]8,11,1)([18]12,3,2)([19]5,1,2)([20]15,0,1)([21]5,10,1)([22]2,8,1)([23]18,13,1)([24]8,5,3)([25]9,13,1)([26]9,5,3)([27]16,5,3)([28]15,23,2)([29]14,17,2)([30]21,21,2)([31]24,19,3)([32]23,0,3)([33]18,26,2)([34]23,24,2)([35]22,5,3)([36]26,29,0)([37]29,4,0)([38]25,20,1)([39]20,33,2)([40]29,3,1)([41]28,31,2)([42]33,31,2)([43]1,35,1)([44]34,32,1)([45]30,4,2)([46]31,36,1)([47]30,37,2)([48]0,37,0)([49]41,46,3)([50]5,37,1)([51]42,40,2)([52]34,36,0)([53]42,34,3)([54]46,34,1)(38,29,20,44,43,21)"
